      1 102809
      1 13578
      1 13650
      1 137670
      1 1463138
      1 147384
      1 151998
      1 15644
      1 163743
      1 191670
      1 192333
      1 20400
      1 217032
      1 2233838
      1 241793
      1 25168
      1 253145
      1 26339
      1 28472
      1 2948751
      1 29610
      1 29677
      1 32071
      1 3246
      1 3328
      1 3445
      1 36601
      1 3705
      1 3754
      1 3761
      1 3869
      1 41549
      1 4199
      1 43174
      1 4520
      1 46968
      1 48230
      1 49606
      1 49990
      1 58889
      1 703407
      1 886730
      1 981070
      2 1141482
      2 1203500
      2 13829
      2 15297
      2 163728
      2 2233839
      2 241795
      2 246706
      2 2841735
      2 3468
      2 3579
      2 37428
      2 3801
      2 41944
      2 4197
      2 4335
      2 46324
      2 4729
      2 981071
      3 1110386
      3 2054846
      3 23159
      3 2759862
      3 301496
      3 35939
      3 3792
      3 3985
      3 41475
      3 50460
      3 73496
      4 1203512
      4 216703
      4 219121
      4 23204
      4 29669
      4 2983453
      4 32111
      4 3798
      4 4027
      4 4055
      4 45894
      4 513295
      4 53038
      4 580465
      4 640630
      4 701400
      4 99028
      5 1648010
      5 239469
      5 241222
      5 24952
      5 29665
      5 326839
      5 401918
      5 462567
      5 52724
      5 57926
      5 669780
      5 82286
      6 1110380
      6 1461552
      6 1461652
      6 281077
      6 2948569
      6 345916
      6 3853
      6 38852
      6 39245
      6 395306
      6 41574
      6 4501
      6 481050
      6 50459
      6 645214
      6 669840
      6 9372
      6 97978
      6 98725
      7 102804
      7 118758
      7 1303110
      7 145835
      7 174664
      7 241234
      7 241792
      7 270380
      7 325515
      7 3562
      7 3646
      7 374724
      7 3874
      7 3888
      7 4196
      7 511092
      7 76036
      7 85882
      8 1088035
      8 1155332
      8 121557
      8 127977
      8 16362
      8 2005305
      8 240676
      8 2777055
      8 286916
      8 39324
      8 436200
      8 462580
      8 46331
      8 511106
      8 56539
      8 57940
      8 595332
      8 61250
      8 669694
      8 74637
      8 91257
      8 99107
      9 112591
      9 118509
      9 133233
      9 145517
      9 149412
      9 192342
      9 280064
      9 287755
      9 312777
      9 32115
      9 3568
      9 368332
      9 395287
      9 41946
      9 50192
      9 57919
      9 57935
      9 626748
      9 654618
      9 669623
      9 669806
      9 669848
      9 83862
      9 93890
     10 1053350
     10 1211590
     10 1589896
     10 16360
     10 171814
     10 189571
     10 203582
     10 217505
     10 223707
     10 234467
     10 239565
     10 253148
     10 261240
     10 271552
     10 29695
     10 3318
     10 3447
     10 345915
     10 38873
     10 395294
     10 413032
     10 4232
     10 436192
     10 46323
     10 52477
     10 53172
     10 54425
     10 669628
     10 669789
     10 673928
     10 72932
     10 79376
     10 87301
     10 89684
     10 90225
     10 93823
     10 97028
     10 99030
     11 111420
     11 112589
     11 112593
     11 126279
     11 1405028
     11 15740
     11 190884
     11 216795
     11 23170
     11 240690
     11 241196
     11 241230
     11 243709
     11 267256
     11 28525
     11 29663
     11 311954
